#station time x y
2 90.2 52.2151981702 1.2113845702
3 90.2 40.6180099185 30.4240888294
4 90.2 56.8690945402 39.4105815906
5 90.2 56.8697310149 39.4097459596
1 90.2 29.4043585896 43.7567517531
2 90.4 52.1870620001 1.1225232223
3 90.4 40.6638911249 30.4389373213
4 90.4 56.869118341 39.4105812091
5 90.4 56.8697072141 39.4097463417
1 90.4 29.4197994738 43.6672183449
2 90.6 52.1701974501 1.0290374805
3 90.6 40.7119572544 30.4545472615
4 90.6 56.869118341 39.4105812091
5 90.6 56.8697072141 39.4097463417
1 90.6 29.4352270935 43.5807136301
2 90.8 52.1671680214 0.9361036386
3 90.8 40.7617820554 30.4712069625
4 90.8 56.869118341 39.4105812091
5 90.8 56.8697072141 39.4097463417
1 90.8 29.4529392497 43.4954932408
2 91.0 52.1746135935 0.8410367643
3 91.0 40.8120869388 30.4897807068
4 91.0 56.8690945402 39.4105815906
5 91.0 56.8697072141 39.4097463417
1 91.0 29.4711326661 43.4231910089
2 91.2 52.1941996701 0.7460052283
3 91.2 40.8611957105 30.5100437395
4 91.2 56.8677711564 39.408676839
5 91.2 56.8697486699 39.4089202555
1 91.2 29.4847662995 43.3752960145
2 91.4 52.2138120414 0.6589523098
3 91.4 40.9085789185 30.531736604
4 91.4 56.8616376306 39.3969442219
5 91.4 56.8693440565 39.4089267461
1 91.4 29.493556226 43.3531958006
2 91.6 52.2242401007 0.5723560322
3 91.6 40.9545910313 30.554573268
4 91.6 56.8503236298 39.3863953757
5 91.6 56.8702735537 39.4058852924
1 91.6 29.5045795711 43.3601831129
2 91.8 52.2186791057 0.4880011255
3 91.8 40.9993285334 30.5768995353
4 91.8 56.8485500021 39.400731157
5 91.8 56.8688311646 39.4039824487
1 91.8 29.5199719765 43.374426356
2 92.0 52.1991914415 0.4094237282
3 92.0 41.0415262957 30.6039816898
4 92.0 56.8603169548 39.4145743982
5 92.0 56.860016325 39.393393418
1 92.0 29.519224962 43.3904215431
2 92.2 52.1690108369 0.3412377686
3 92.2 41.081784165 30.6377278573
4 92.2 56.8744651042 39.4253530262
5 92.2 56.8510253558 39.3847332654
1 92.2 29.5112872158 43.3805570473
2 92.4 52.1341784209 0.2855254705
3 92.4 41.1179475244 30.6726983074
4 92.4 56.8902525607 39.4325287364
5 92.4 56.8483743808 39.3963317319
1 92.4 29.5079399525 43.3732600388
2 92.6 52.0990155177 0.2413761671
3 92.6 41.1545907517 30.70270216
4 92.6 56.9094647055 39.4553328366
5 92.6 56.8596103357 39.4123846168
1 92.6 29.5085475325 43.3726850133
2 92.8 52.0631929868 0.2071456592
3 92.8 41.1917525753 30.7236104764
4 92.8 56.9365359916 39.4851652632
5 92.8 56.8726460159 39.4240064991
1 92.8 29.5083574157 43.3726926813
2 93.0 52.0268576444 0.1803549324
3 93.0 41.2259963931 30.7374518394
4 93.0 56.9609471595 39.5158662026
5 93.0 56.889241416 39.4341957804
1 93.0 29.5083574157 43.3726926813
2 93.2 51.995192766 0.1564987133
3 93.2 41.2545016857 30.7476120684
4 93.2 56.9859065081 39.543532379
5 93.2 56.9091777873 39.4583639715
1 93.2 29.5083574157 43.3726926813
2 93.4 51.9697680094 0.1352701928
3 93.4 41.2747988777 30.7621445483
4 93.4 57.0109305881 39.5703726454
5 93.4 56.9356322857 39.4884813897
1 93.4 29.5043292707 43.3645973656
2 93.6 51.952766533 0.1146994916
3 93.6 41.282484593 30.7875089094
4 93.6 57.0362998289 39.5892289085
5 93.6 56.9597619133 39.5197370836
1 93.6 29.4963850624 43.3569353074
2 93.8 51.945810217 0.0975051639
3 93.8 41.2922134198 30.799878799
4 93.8 57.0588497448 39.6034531092
5 93.8 56.986739489 39.5435191018
1 93.8 29.4953932601 43.3547732429
2 94.0 51.9583528895 0.0884507228
3 94.0 41.3127539933 30.7956918729
4 94.0 57.0753114733 39.6086946871
5 94.0 57.0106885308 39.5698262181
1 94.0 29.4949128128 43.3545173671
2 94.2 51.9753812325 0.0779313415
3 94.2 41.3382399915 30.7844790127
4 94.2 57.0831651514 39.5827069952
5 94.2 57.0359823216 39.5881333954
1 94.2 29.4932273533 43.3394460767
2 94.4 51.9937640527 0.0673852349
3 94.4 41.3668557084 30.7836312068
4 94.4 57.0905015661 39.544621406
5 94.4 57.0578142284 39.60181871
1 94.4 29.5008006865 43.3107887829
2 94.6 52.0127936994 0.0535249991
3 94.6 41.3980024074 30.7948175229
4 94.6 57.0994460201 39.5018330247
5 94.6 57.0746886528 39.6081542861
1 94.6 29.5120329097 43.2679457431
2 94.8 52.0311883412 0.0416036156
3 94.8 41.429285813 30.8037991348
4 94.8 57.1101136127 39.4537897935
5 94.8 57.0836487347 39.5804982089
1 94.8 29.5275847494 43.2106151952
2 95.0 52.0506202468 0.0398417007
3 95.0 41.457834661 30.8172653703
4 95.0 57.1164310337 39.4129691328
5 95.0 57.0921275384 39.5423945209
1 95.0 29.5458766942 43.1407878184
2 95.2 52.0697377727 0.0380863554
3 95.2 41.4861102929 30.8387208263
4 95.2 57.1206009579 39.3746587427
5 95.2 57.1006856349 39.5020885313
1 95.2 29.5658840976 43.0596060848
2 95.4 52.0860079596 0.0344619076
3 95.4 41.513947953 30.8596395048
4 95.4 57.1216965938 39.3358467184
5 95.4 57.1091661017 39.4576567486
1 95.4 29.5892256711 42.9785658364
2 95.6 52.1054767888 0.0340758304
3 95.6 41.538771823 30.8803724576
4 95.6 57.120674612 39.2874383073
5 95.6 57.1167166423 39.4129646136
1 95.6 29.6129190946 42.8895295101
2 95.8 52.126032515 0.036144717
3 95.8 41.5595829998 30.8907669572
4 95.8 57.117389798 39.2420922343
5 95.8 57.120226201 39.3754900902
1 95.8 29.6373166586 42.7960613452
2 96.0 52.1404596803 0.0320072819
3 96.0 41.5670212391 30.8930246393
4 96.0 57.1115072246 39.2028403518
5 96.0 57.1219959131 39.3344662856
1 96.0 29.6627370327 42.7050300569
2 96.2 52.1480014184 0.0156254362
3 96.2 41.5674712978 30.8927362017
4 96.2 57.1058816124 39.1726640383
5 96.2 57.1204406327 39.2879922879
1 96.2 29.6847041119 42.6149639209
2 96.4 52.1501094936 0.0133826982
3 96.4 41.5708565681 30.8956636094
4 96.4 57.0991119097 39.1326008436
5 96.4 57.1165825373 39.242380146
1 96.4 29.7085561349 42.5250979193
2 96.6 52.1497633238 0.0125641596
3 96.6 41.5815815546 30.9093825181
4 96.6 57.0909716113 39.0810035393
5 96.6 57.1110807961 39.2031222399
1 96.6 29.7339926496 42.4346184601
2 96.8 52.1496131607 0.0120168729
3 96.8 41.5993889572 30.9220676301
4 96.8 57.0815065978 39.0208979627
5 96.8 57.1059869331 39.1740380692
1 96.8 29.7589794693 42.3441577248
2 97.0 52.1495889755 0.0120173509
3 97.0 41.6214159243 30.9393071674
4 97.0 57.0735023904 38.9555416468
5 97.0 57.1006353315 39.1325767198
1 97.0 29.7763086415 42.2473983149
2 97.2 52.1495889755 0.0120173509
3 97.2 41.644626542 30.9592642257
4 97.2 57.0615176454 38.8863965869
5 97.2 57.0920291017 39.0823624841
1 97.2 29.7872925363 42.1484161259
2 97.4 52.1496131607 0.0120168729
3 97.4 41.6652389627 30.9726935168
4 97.4 57.0392614867 38.8160390781
5 97.4 57.0819968586 39.022816169
1 97.4 29.7970425994 42.0470062161
2 97.6 52.1496131607 0.0120168729
3 97.6 41.6850840442 30.9894479313
4 97.6 57.0070294171 38.7491423783
5 97.6 57.0735145408 38.9571922914
1 97.6 29.8067785547 41.9486248506
2 97.8 52.1496131607 0.0120168729
3 97.8 41.7027479154 31.0057162647
4 97.8 56.9648390713 38.6881832992
5 97.8 57.062543324 38.8866554522
1 97.8 29.8210288681 41.8574948826
2 98.0 52.1496373458 0.0120163943
3 98.0 41.7145047462 31.0216076247
4 98.0 56.9213684443 38.6250451085
5 98.0 57.0400729388 38.8163013273
1 98.0 29.8397105636 41.7716930205
2 98.2 52.1490695351 0.0134032723
3 98.2 41.7214613437 31.0324112139
4 98.2 56.8769839391 38.5577960999
5 98.2 57.0050023221 38.7519260347
1 98.2 29.8613918599 41.6871478992
2 98.4 52.1485399899 0.0136888778
3 98.4 41.7202844372 31.0354727637
4 98.4 56.8361266291 38.4816876527
5 98.4 56.9640159833 38.6895721266
1 98.4 29.8839751183 41.603668273
2 98.6 52.1486851002 0.0136860068
3 98.6 41.7199538075 31.0357576406
4 98.6 56.8018162632 38.3961205088
5 98.6 56.9200453822 38.626441962
1 98.6 29.9069846955 41.5174196114
2 98.8 52.1484916196 0.013689835
3 98.8 41.7279387731 31.0448800065
4 98.8 56.7758678362 38.3049167932
5 98.8 56.8755057286 38.5575446527
1 98.8 29.9309167862 41.4294831653
2 99.0 52.1484190642 0.0136912702
3 99.0 41.7410632406 31.0577044989
4 99.0 56.7578553114 38.2146861771
5 99.0 56.835915637 38.4789396435
1 99.0 29.9528562473 41.3405258092
2 99.2 52.1484432494 0.0136907916
3 99.2 41.7596180337 31.0692694126
4 99.2 56.7399967595 38.1261041908
5 99.2 56.8021910686 38.3952890583
1 99.2 29.9778674145 41.2528227866
2 99.4 52.1484432494 0.0136907916
3 99.4 41.7807281614 31.080759863
4 99.4 56.7199419301 38.0370076889
5 99.4 56.7764351982 38.3043573705
1 99.4 30.0069953728 41.1688099715
2 99.6 52.1484432494 0.0136907916
3 99.6 41.7999565289 31.0909297819
4 99.6 56.6976450061 37.9476726639
5 99.6 56.7578356187 38.2152367745
1 99.6 30.0350755575 41.0820872009
2 99.8 52.1484432494 0.0136907916
3 99.8 41.818444356 31.1011216608
4 99.8 56.6718268942 37.8622470647
5 99.8 56.7408840375 38.1269152855
1 99.8 30.063696193 41.0000230796
2 100.0 52.1484432494 0.0136907916
3 100.0 41.834726545 31.1160564276
4 100.0 56.646515459 37.7779143705
5 100.0 56.7212382156 38.0383624383
1 100.0 30.088325861 40.9170174821
2 100.2 52.1462550407 0.0151097314
3 100.2 41.8522235251 31.1342581951
4 100.2 56.6250462421 37.6915938278
5 100.2 56.6970837767 37.9490574442
1 100.2 30.1097530542 40.8280842109
2 100.4 52.1461366421 0.0153872033
3 100.4 41.8688707938 31.1585391189
4 100.4 56.6010042704 37.6086171913
5 100.4 56.6723508439 37.8622385755
1 100.4 30.1284943548 40.73155103
2 100.6 52.1463059376 0.0153838531
3 100.6 41.8853266775 31.1828258566
4 100.6 56.5737626944 37.5248677302
5 100.6 56.6468426774 37.7770836421
1 100.6 30.1486078193 40.6434966513
2 100.8 52.1463784925 0.0153824179
3 100.8 41.9032672717 31.2109221519
4 100.8 56.5495745026 37.4418945243
5 100.8 56.6227877219 37.6921807932
1 100.8 30.1748891961 40.5631803193
2 101.0 52.1464026776 0.0153819393
3 101.0 41.9219425122 31.2403732447
4 101.0 56.526638873 37.3578008039
5 101.0 56.6005258255 37.6083498323
1 101.0 30.2030419538 40.4951769055
2 101.2 52.1464510479 0.0153809821
3 101.2 41.9388665278 31.2693252491
4 101.2 56.4998655661 37.2767968055
5 101.2 56.5777518448 37.5231519296
1 101.2 30.2297534579 40.439342552
2 101.4 52.1464510479 0.0153809821
3 101.4 41.9546279591 31.3024391219
4 101.4 56.4658084119 37.2000397905
5 101.4 56.5528646638 37.4390894777
1 101.4 30.2446394018 40.4046213128
2 101.6 52.1464994181 0.0153800249
3 101.6 41.9686133097 31.3402830361
4 101.6 56.4285280613 37.1258129167
5 101.6 56.5276828204 37.3572334806
1 101.6 30.2485209587 40.3942831777
2 101.8 52.1466928982 0.0153761967
3 101.8 41.984728398 31.3731118228
4 101.8 56.3904459591 37.0529761171
5 101.8 56.5005283964 37.2762356886
1 101.8 30.2491684449 40.3945327824
2 102.0 52.1470582008 0.0156440978
3 102.0 42.0050215971 31.4022419699
4 102.0 56.3561433981 36.9792528709
5 102.0 56.4659843495 37.1981109286
1 102.0 30.2493587943 40.3945252419
2 102.2 52.1472274962 0.0156407482
3 102.2 42.025570749 31.425586122
4 102.2 56.3365492668 36.8879541646
5 102.2 56.4283683565 37.1236144175
1 102.2 30.2489067152 40.3945431497
2 102.4 52.1476386424 0.0156326133
3 102.4 42.0499126723 31.4485453582
4 102.4 56.3221478681 36.7965700817
5 102.4 56.3918284665 37.0499268431
1 102.4 30.2542346691 40.3838724891
2 102.6 52.1476870122 0.0156316567
3 102.6 42.0760669314 31.4695262377
4 102.6 56.3233731965 36.6983248675
5 102.6 56.3589665851 36.9745289853
1 102.6 30.2643916467 40.3586974644
2 102.8 52.1478079378 0.0156292637
3 102.8 42.1093421405 31.4889254426
4 102.8 56.3293307759 36.6049541349
5 102.8 56.3355934837 36.890721327
1 102.8 30.2778313605 40.3190794351
2 103.0 52.147928863 0.0156268713
3 103.0 42.1429010785 31.5028136789
4 103.0 56.3371741515 36.5088009737
5 103.0 56.3222733219 36.7973934316
1 103.0 30.292533137 40.2664747655
2 103.2 52.1481490548 0.015897644
3 103.2 42.1708601134 31.5053070325
4 103.2 56.3480467383 36.4128731291
5 103.2 56.3212000518 36.7008369863
1 103.2 30.3118164632 40.2026789983
2 103.4 52.1483425354 0.0158938158
3 103.4 42.1817937512 31.5154479464
4 103.4 56.3650686509 36.3168441955
5 103.4 56.3282844413 36.6052465334
1 103.4 30.3287652243 40.1309935963
2 103.6 52.1483667205 0.0158933372
3 103.6 42.1886366222 31.5251568197
4 103.6 56.3842445088 36.2249072447
5 103.6 56.3367494381 36.5093582554
1 103.6 30.3464715891 40.0499199926
2 103.8 52.1484634606 0.0158914235
3 103.8 42.2069074918 31.5213266607
4 103.8 56.4017829408 36.1368495158
5 103.8 56.3487679527 36.413686666
1 103.8 30.3670264658 39.9604766641
2 104.0 52.1485360159 0.0158899877
3 104.0 42.2320388981 31.5142717139
4 104.0 56.4240692588 36.042936278
5 104.0 56.3658676862 36.3184818822
1 104.0 30.386672185 39.8694181893
2 104.2 52.1485360159 0.0158899877
3 104.2 42.2647658868 31.5089245746
4 104.2 56.4417761086 35.9515748306
5 104.2 56.3845564232 36.2251772557
1 104.2 30.4072376196 39.7777733598
2 104.4 52.148560201 0.0158895091
3 104.4 42.3041479731 31.5064137244
4 104.4 56.4565856124 35.8583351724
5 104.4 56.4030966011 36.134076544
1 104.4 30.4262238315 39.6856407872
2 104.6 52.1485843862 0.0158890311
3 104.6 42.3467886842 31.5082134639
4 104.6 56.4646338856 35.7630052783
5 104.6 56.4202789175 36.0460249981
1 104.6 30.4407520487 39.5945101327
2 104.8 52.1485843862 0.0158890311
3 104.8 42.3899638494 31.5088987106
4 104.8 56.4691394446 35.6688339906
5 104.8 56.4402331401 35.952425536
1 104.8 30.4458503185 39.498246391
2 105.0 52.147459241 0.0145356475
3 105.0 42.4330673237 31.5095876547
4 105.0 56.4685118317 35.5736461671
5 105.0 56.45344351 35.8589369058
1 105.0 30.4443345529 39.4049959212
2 105.2 52.1470480947 0.0145437818
3 105.2 42.4757518967 31.5111157866
4 105.2 56.4632013011 35.4771592967
5 105.2 56.4636846087 35.7635710932
1 105.2 30.4351676068 39.3114965797
2 105.4 52.1470455681 0.014268703
3 105.4 42.5225621105 31.5103260127
4 105.4 56.4545921136 35.3796259075
5 105.4 56.4673215375 35.6680383194
1 105.4 30.4269600838 39.2209872328
2 105.6 52.1470455681 0.014268703
3 105.6 42.5643756176 31.4948210032
4 105.6 56.4470706322 35.2809742195
5 105.6 56.4674524995 35.5722878052
1 105.6 30.4255935432 39.1346122045
2 105.8 52.1470697533 0.0142682244
3 105.8 42.604976984 31.4653177835
4 105.8 56.4400773245 35.1828642135
5 105.8 56.4665283445 35.4757291586
1 105.8 30.426924438 39.0602418943
2 106.0 52.1470697533 0.0142682244
3 106.0 42.6457050914 31.4435175747
4 106.0 56.4294740336 35.0867393987
5 106.0 56.4578239246 35.3781973062
1 106.0 30.4291023729 38.9996007694
2 106.2 52.1470697533 0.0142682244
3 106.2 42.6866343487 31.4459292452
4 106.2 56.419972273 34.9944485627
5 106.2 56.4461337201 35.283190675
1 106.2 30.4273455177 38.9660893887
2 106.4 52.1501340511 0.0081547628
3 106.4 42.7242423823 31.4718273587
4 106.4 56.4126250714 34.9001964915
5 106.4 56.4350562848 35.1873487056
1 106.4 30.4107681061 38.9689450551
2 106.6 52.1590335038 6.47635923794734E-10
3 106.6 42.7586029391 31.5033225711
4 106.6 56.4030400558 34.8065314777
5 106.6 56.4262711605 35.0920195401
1 106.6 30.4019822454 39.0017712409
2 106.8 52.1647320275 0.0199717319
3 106.8 42.7964588162 31.5209604958
4 106.8 56.3946018885 34.7100963314
5 106.8 56.4191109909 34.9972140743
1 106.8 30.4248818762 39.0267417772
2 107.0 52.1642511112 0.0334625548
3 107.0 42.837395217 31.5258539836
4 107.0 56.378340326 34.6168163086
5 107.0 56.4105539618 34.9038072723
1 107.0 30.4557156265 39.0244255203
2 107.2 52.155378856 0.0366644221
3 107.2 42.8786715438 31.5293634106
4 107.2 56.3730929301 34.5167521007
5 107.2 56.4026949454 34.8081879737
1 107.2 30.4961116484 39.0330189418
2 107.4 52.1371348026 0.0334487369
3 107.4 42.9225987988 31.5383030673
4 107.4 56.3566996365 34.422098854
5 107.4 56.3942329218 34.7117532211
1 107.4 30.5372206178 39.05066902
2 107.6 52.1118019865 0.0300986626
3 107.6 42.9683012718 31.5496709566
4 107.6 56.3362049596 34.327788504
5 107.6 56.3859589816 34.6150403096
1 107.6 30.5731002699 39.0677002917
2 107.8 52.0890504317 0.0286238408
3 107.8 43.0125777766 31.5616312119
4 107.8 56.3124446433 34.2371091468
5 107.8 56.3744803468 34.5172795749
1 107.8 30.6032345119 39.0819305323
2 108.0 52.0651810719 0.0318488572
3 108.0 43.0568920713 31.5746928407
4 108.0 56.281376855 34.1487520249
5 108.0 56.3569837303 34.4218190423
1 108.0 30.6257754365 39.0926060728
2 108.2 52.0388983576 0.0356726021
3 108.2 43.1005135281 31.5932792787
4 108.2 56.2476775763 34.0659420225
5 108.2 56.3374472863 34.3280431862
1 108.2 30.6371798555 39.1039942506
2 108.4 52.0135345721 0.0499335723
3 108.4 43.1449652715 31.6151462432
4 108.4 56.2141774645 33.9845053788
5 108.4 56.3123681877 34.2395866541
1 108.4 30.6291408473 39.117796988
2 108.6 51.9890047815 0.0680303042
3 108.6 43.1911831485 31.6369654278
4 108.6 56.1815561953 33.8997534369
5 108.6 56.2812373058 34.1523311311
1 108.6 30.6112073947 39.1259327375
2 108.8 51.9662369753 0.0830660012
3 108.8 43.240867118 31.660890929
4 108.8 56.1486421935 33.8144569892
5 108.8 56.2477660357 34.0681416681
1 108.8 30.5940672084 39.1370653723
2 109.0 51.9524557972 0.0968222713
3 109.0 43.2900626442 31.6914365504
4 109.0 56.1165191176 33.7330002299
5 109.0 56.215142198 33.9858650852
1 109.0 30.5798452526 39.1475331059
2 109.2 51.9511002778 0.1045529498
3 109.2 43.3361030519 31.71821974
4 109.2 56.087650857 33.656167411
5 109.2 56.1809704286 33.9011388538
1 109.2 30.569118998 39.1537348753
2 109.4 51.950652271 0.1084137044
3 109.4 43.3806559846 31.7464220961
4 109.4 56.0566720207 33.5843230557
5 109.4 56.1471976273 33.8158567033
1 109.4 30.5636184512 39.1473450597
2 109.6 51.9573132209 0.1250636935
3 109.6 43.4250849355 31.7743544321
4 109.6 56.0319195235 33.5032957664
5 109.6 56.1154562205 33.734393627
1 109.6 30.5671164919 39.1406015584
2 109.8 51.9739238285 0.1426158278
3 109.8 43.4685523497 31.7981874807
4 109.8 56.0050187468 33.4162519245
5 109.8 56.0859156845 33.657021771
1 109.8 30.574239574 39.1458266274
2 110.0 52.0001376088 0.1654795001
3 110.0 43.50883 31.8155063398
4 110.0 55.9827061367 33.3272057711
5 110.0 56.0574465249 33.5826592842
1 110.0 30.5818099173 39.1507589157
2 110.2 52.0311774242 0.1871472467
3 110.2 43.5521233056 31.8129301108
4 110.2 55.9602610984 33.2458661477
5 110.2 56.0320843971 33.5030178698
1 110.2 30.5844623898 39.1512052023
2 110.4 52.0635110819 0.2101657643
3 110.4 43.5937904294 31.8120516069
4 110.4 55.9402313499 33.1622852462
5 110.4 56.0060229796 33.4165102419
1 110.4 30.5851339676 39.1514540674
2 110.6 52.0977133154 0.2444284117
3 110.6 43.6384162951 31.8146702094
4 110.6 55.9217644757 33.0773026979
5 110.6 55.9820270395 33.3288679922
1 110.6 30.5852818185 39.1517235092
2 110.8 52.1329642421 0.2849992533
3 110.8 43.6846984715 31.8142178927
4 110.8 55.9025910027 32.996734556
5 110.8 55.9609704982 33.2450288212
1 110.8 30.5852818185 39.1517235092
2 111.0 52.166543217 0.3385352668
3 111.0 43.727362795 31.8166189258
4 111.0 55.8873478483 32.9092220212
5 111.0 55.9403809592 33.1631081479
1 111.0 30.5852818185 39.1517235092
2 111.2 52.1965838771 0.4072741851
3 111.2 43.7680810774 31.8143970657
4 111.2 55.8717630854 32.8208900269
5 111.2 55.9212480891 33.0784119396
1 111.2 30.5852818185 39.1517235092
2 111.4 52.2186755739 0.4849747759
3 111.4 43.8074055827 31.7965297886
4 111.4 55.8553916687 32.7358731799
5 111.4 55.9057586114 32.9928292835
1 111.4 30.5854484585 39.1517169622
2 111.6 52.224231536 0.5687795237
3 111.6 43.8475194382 31.7712124128
4 111.6 55.8378929694 32.6533518489
5 111.6 55.8895869905 32.90560749
1 111.6 30.5940610582 39.1458736224
2 111.8 52.2159402568 0.6536828583
3 111.8 43.8845674012 31.7451549913
4 111.8 55.8208943581 32.5708223215
5 111.8 55.8727699088 32.8183968009
1 111.8 30.6112813643 39.1339120881
2 112.0 52.1960708533 0.7390900375
3 112.0 43.9237446769 31.7193156889
4 112.0 55.8019980389 32.4930025061
5 112.0 55.8567043005 32.7358510288
1 112.0 30.6287624514 39.1205643395
2 112.2 52.1765575668 0.8288926407
3 112.2 43.9662125078 31.6986161821
4 112.2 55.7780858003 32.4180193458
5 112.2 55.8401560055 32.6527633487
1 112.2 30.6387861368 39.1058579706
2 112.4 52.1650950127 0.9210125228
3 112.4 44.0118526987 31.6756302613
4 112.4 55.7540202061 32.3449652403
5 112.4 55.8240709136 32.5710437644
1 112.4 30.6493986914 39.1051663414
2 112.6 52.1676038514 1.0178084677
3 112.6 44.0540732602 31.6560415575
4 112.6 55.7289245926 32.2746805064
5 112.6 55.8049923928 32.4943275362
1 112.6 30.6652571363 39.1191325693
2 112.8 52.1829249952 1.1143511054
3 112.8 44.0894631439 31.6553524904
4 112.8 55.700945665 32.2052707551
5 112.8 55.7817876799 32.4182317749
1 112.8 30.6857586425 39.1395229939
2 113.0 52.2102878477 1.2032276255
3 113.0 44.1275025566 31.6658747297
4 113.0 55.6692476882 32.136750432
5 113.0 55.7571645293 32.3440864942
1 113.0 30.7049253104 39.1638195679
2 113.2 52.2411170773 1.2906607556
3 113.2 44.1679304039 31.6650510954
4 113.2 55.6362826183 32.0652260555
5 113.2 55.730647609 32.2752015223
1 113.2 30.7232458062 39.190076337
2 113.4 52.2728692953 1.3761505873
3 113.4 44.21066176 31.6517834595
4 113.4 55.603009525 31.991231617
5 113.4 55.7041812934 32.203840036
1 113.4 30.7392053988 39.2175268143
